name,model,brand,price,elabel,bodytype,length,height,width,weighttotal,emissionsco2,modeldate,fueltype,numberofdoors,numberofforwardgears,seatingcapacity,drivewheelconfiguration,fuelcapacity,fuelconsumption,speed,payload,veenginetype,veenginedisplacement,veenginepower,Buyer,Payment_Method,Price_at_Order,Order_Date
Volvo V70 T5 Momentum,Volvo V70,Volvo,48.395,F,stationwagon,4823,1540,1861,1533,189 g/km,2005,petrol,5,6,5,front,70,8.1,240,687,dohc,1999,177,Briana Miller,Cash,56.07,8/10/2019
Skoda Fabia Combi 1.2 6V Comfort,Skoda Fabia Combi,Skoda,12.59,F,stationwagon,4239,1498,1642,1040,140 g/km,2005,petrol,5,5,5,front,45,5.9,156,540,ohc,1198,44,Craig Tyler,Bank Transfer,12.64,1/23/2022
Skoda Octavia Combi 1.9 TDI 110hp Kompas,Skoda Octavia Combi,Skoda,25.44,G,stationwagon,4513,1457,1731,1265,135 g/km,2005,diesel,5,5,5,front,55,5,191,615,ohc,1896,81,Rhonda Hernandez,Bank Transfer,28.26,1/3/2025
Hyundai Matrix 1.5 CRDi,Hyundai Matrix,Hyundai,18.495,G,mpv,4025,1635,1740,1270,158 g/km,2005,diesel,5,5,5,front,55,6,157,570,ohc,1493,60,Sara Torres,Cash,16.94,4/4/2019
Audi A3 1.6 Ambition Pro Line,Audi A3,Audi,28.165,G,hatchback,4238,1421,1765,1185,162 g/km,2005,petrol,3,5,5,front,55,6.8,185,560,ohc,1595,75,Jeremy Leach,Cash,27.27,1/21/2020
Ford Focus Wagon 1.8 16V Ghia,Ford Focus Wagon,Ford,22.795,G,stationwagon,4454,1447,1702,1274,181 g/km,2005,petrol,5,5,5,front,55,7.6,198,421,dohc,1796,85,Sara Higgins,Credit Card,24.76,4/28/2023
Alfa Romeo GTV 3.0 V6 24V,Alfa Romeo GTV,Alfa Romeo,39.456,G,coupe,4285,1318,1780,1390,279 g/km,2005,petrol,2,6,4,front,70,11.7,250,430,dohc,2959,162,Bryan Baldwin,Cash,36.78,9/23/2019
Toyota Corolla 1.6 Linea Terra,Toyota Corolla,Toyota,16.265,G,hatchback,4270,1385,1690,1100,208 g/km,2005,petrol,5,4,5,front,50,8.7,175,515,dohc,1587,79,Jeffrey Martin,Credit Card,14.88,6/8/2020
Ford Mondeo Wagon 2.5 V6 24V Titanium,Ford Mondeo Wagon,Ford,37.2,G,stationwagon,4804,1441,1812,1454,240 g/km,2005,petrol,5,6,5,front,59,10,219,651,dohc,2498,125,Gary Browning,Cash,37.82,11/18/2024
Mitsubishi Colt 1.5 DI-D HP Instyle,Mitsubishi Colt,Mitsubishi,23.499,G,hatchback,3870,1550,1695,1060,121 g/km,2005,diesel,5,5,5,front,47,4.6,180,510,dohc,1493,70,Jaime Mendez,Bank Transfer,22.9,7/12/2025
Skoda Fabia Combi 1.2 TSI 81kW Greentech Edition,Skoda Fabia Combi,Skoda,21.04,B,stationwagon,4257,1467,1732,1078,110 g/km,2005,petrol,5,7,5,front,45,4.8,199,555,dohc,1197,81,Christopher Guerrero,Cash,24.55,8/14/2019
Peugeot 406 Coupe 2.2-16V,Peugeot 406 Coupe,Peugeot,34.9,G,coupe,4615,1352,1780,1420,210 g/km,2005,petrol,2,5,4,front,70,8.8,218,400,dohc,2231,116,Angela Adams,Cash,40.35,3/27/2019
BMW 320i xDrive M Sport Edition,BMW 3-serie,BMW,47.647,D,sedan,4633,1434,1811,1505,142 g/km,2005,petrol,4,8,5,front+rear,60,6.1,230,600,dohc,1998,135,Katelyn Thomas,Bank Transfer,53.13,10/19/2024
BMW 335xi Touring High Executive,BMW 3-serie Touring,BMW,67.72,G,stationwagon,4520,1442,1817,1705,235 g/km,2005,petrol,5,6,5,front+rear,63,9.8,250,565,dohc,2979,225,Dr. Dennis Mcgee,Cash,64,5/9/2020
DS 3 Cabrio PureTech 82 Chic,DS 3 Cabrio,DS,20.49,C,cabriolet,3948,1483,1715,1007,109 g/km,2005,petrol,2,5,5,front,50,4.7,172,525,dohc,1199,60,Connie Snow,Cash,20.03,3/7/2020
BMW 320i Touring,BMW 3-serie Touring,BMW,42.172,G,stationwagon,4520,1442,1817,1435,196 g/km,2005,petrol,5,6,5,rear,63,8.1,213,565,dohc,1995,110,Katie Flores,Credit Card,50.1,6/30/2020
Mazda 3 Sedan 1.6 Business,Mazda 3 Sedan,Mazda,20.99,E,sedan,4580,1470,1755,1155,149 g/km,2005,petrol,4,5,5,front,55,6.3,184,615,dohc,1598,77,Cynthia Mckinney,Cash,24.26,12/1/2022
Porsche Cayenne GTS,Porsche Cayenne,Porsche,126.15,G,suv/crossover,4795,1675,1957,2220,332 g/km,2005,petrol,5,6,5,front+rear,100,13.9,251,860,dohc,4806,298,Katherine Schmidt,Cash,118.87,4/21/2019
Porsche Boxster Black Edition,Porsche Boxster,Porsche,85.137,G,cabriolet,4374,1282,1801,1285,195 g/km,2005,petrol,2,6,2,rear,64,8.4,264,360,dohc,2706,195,Kimberly Martinez,Bank Transfer,101.34,12/16/2020
Opel Astra Stationwagon 1.9 CDTi 120hp Elegance,Opel Astra Stationwagon,Opel,30.24,G,stationwagon,4515,1500,1753,1350,165 g/km,2005,diesel,5,6,5,front,52,6.1,190,625,ohc,1910,88,Andrew Hernandez,Bank Transfer,34.61,3/5/2020
Renault Megane Estate 2.0 16V Turbo 220 GT,Renault Megane Estate,Renault,33.99,F,stationwagon,4559,1468,1804,1363,169 g/km,2005,petrol,5,6,5,front,60,7.3,240,546,dohc,1998,162,Sean Beard,Bank Transfer,35.97,10/6/2018
Audi 100 Avant CC 2.0 TD,Audi 100 Avant,Audi,36.616,N.A.,stationwagon,4792,1422,1814,1230,187 g/km,2005,diesel,5,5,5,front,80,7.1,170,640,ohc,1986,64,Timothy Davis,Bank Transfer,37.78,7/2/2025
BMW 330d BluePerformance Business Line,BMW 3-serie,BMW,53.36,G,sedan,4531,1421,1817,1610,152 g/km,2005,diesel,4,6,5,rear,61,5.7,250,545,dohc,2993,180,Nancy Phillips,Cash,61.41,8/16/2024
Toyota Aygo 1.0 12v VVT-i Comfort,Toyota Aygo,Toyota,10.18,C,hatchback,3415,1465,1615,780,106 g/km,2005,petrol,5,5,5,front,35,4.5,157,410,dohc,998,50,Cynthia Smith,Credit Card,11.32,2/21/2021
Volvo S60 T3 Business,Volvo S60,Volvo,34.995,D,sedan,4628,1484,1865,1387,152 g/km,2005,petrol,4,6,5,front,68,6.6,210,633,dohc,1596,110,Daniel Guzman,Credit Card,34.47,5/7/2019
Audi A3 1.8 5V Turbo 150hp Ambiente,Audi A3,Audi,29.7,G,hatchback,4152,1427,1735,1150,187 g/km,2005,petrol,3,5,5,front,55,7.8,217,585,dohc,1781,110,Eric Sanchez,Credit Card,33.25,6/7/2020
Renault Clio RT 1.4 16V,Renault Clio,Renault,13.475,G,hatchback,3773,1417,1639,975,155 g/km,2005,petrol,5,5,5,front,50,6.5,186,570,dohc,1390,72,Karen Bradley,Cash,12.86,3/14/2023
Ford Escort 1.3i Laser,Ford Escort,Ford,13.155,N.A.,hatchback,4104,1352,1685,1003,187 g/km,2005,petrol,5,5,5,front,55,6.9,153,472,ohv,1264,44,Sean Wolf,Cash,14.74,2/5/2019
SsangYong Korando EX 3.2,Ssangyong Korando,SsangYong,41.48,G,suv/crossover,4330,1840,1841,1860,327 g/km,2005,petrol,3,4,5,front+rear,70,13.7,188,655,dohc,3199,156,Brooke Merritt,Bank Transfer,38.78,7/30/2019
Subaru Impreza 1.6 TS AWD,Subaru Impreza,Subaru,19.995,G,sedan,4415,1440,1740,1225,195 g/km,2005,petrol,4,5,5,front+rear,50,8.2,174,475,ohc,1597,70,Trevor Rocha,Bank Transfer,19.52,10/11/2023
BMW 320i xDrive Touring Business,BMW 3-serie Touring,BMW,46.949,D,stationwagon,4624,1429,1811,1550,152 g/km,2005,petrol,5,8,5,front+rear,60,6.5,223,575,dohc,1997,135,Phillip Perez Jr.,Cash,55.96,11/19/2023
Lancia Ypsilon 1.4 16v Platino,Lancia Ypsilon,Lancia,18.235,F,hatchback,3810,1530,1704,955,140 g/km,2005,petrol,3,6,4,front,47,5.9,175,540,dohc,1368,70,Monica Griffin,Cash,18.55,8/3/2023
Volvo 240 GLE 2.3,Volvo 240,Volvo,21.634,N.A.,sedan,4790,1430,1710,1227,187 g/km,2005,petrol,4,5,5,rear,60,9.7,170,553,ohc,2316,81,Michael Daniels,Credit Card,22.33,7/24/2025
Audi A3 1.9 TDI 90hp Ambiente,Audi A3,Audi,27,G,hatchback,4152,1423,1735,1170,132 g/km,2005,diesel,3,5,5,front,55,4.9,181,510,ohc,1896,66,Michael Curry,Cash,28.42,11/14/2019
Nissan Micra 1.0 Trend,Nissan Micra,Nissan,11.22,G,hatchback,3746,1440,1595,820,149 g/km,2005,petrol,5,5,5,front,42,6,150,520,dohc,998,44,Samantha Howard,Bank Transfer,12.51,3/9/2024
BMW 125d,BMW 1-serie,BMW,45.584,G,hatchback,4324,1421,1765,1380,124 g/km,2005,diesel,5,8,5,rear,52,4.7,240,555,dohc,1995,160,Selena Douglas,Bank Transfer,43,2/28/2020
Volkswagen Multivan L1H1 2.0 TSI 204hp Highline,Volkswagen Multivan,Volkswagen,89.837,F,van,4904,1970,1904,2167,206 g/km,2005,petrol,5,7,7,front,70,9,202,913,dohc,1984,150,Michael Perry,Bank Transfer,85.46,3/21/2023
Opel Astra 2.0 Di-16V Elegance,Opel Astra,Opel,26.395,G,sedan,4252,1425,1709,1245,181 g/km,2005,diesel,4,4,5,front,52,6.7,170,545,ohc,1995,60,Ashley Young,Bank Transfer,23.83,3/27/2021
Renault Megane Coupe 2.0 16V Dynamique,Renault Megane Coupe,Renault,21.195,N.A.,coupe,3967,1366,1698,1065,187 g/km,2005,petrol,2,5,4,front,60,7.5,208,490,dohc,1998,102,Jake Bush,Credit Card,22.58,7/22/2022
Volvo 850 TDI 2.5 Estate,Volvo 850 Estate,Volvo,38.344,N.A.,stationwagon,4720,1430,1760,1475,187 g/km,2005,diesel,5,4,5,front,73,7.9,195,545,ohc,2461,103,Benjamin Gallagher,Bank Transfer,38.42,5/24/2021
Ford Granada 2.8i Ghia,Ford Granada,Ford,21.428,-,sedan,4630,1380,1740,800,187 g/km,2005,petrol,4,4,5,rear,66,11.6,193,806,ohv,2792,118,Mr. Benjamin Medina,Credit Card,25.61,10/28/2021
Audi A5 Sportback 45 TFSI sport,Audi A5 Sportback,Audi,56.04,D,hatchback,4733,1386,1843,1480,148 g/km,2005,petrol,5,7,5,front,54,6.5,250,605,dohc,1984,0,Michael Mcdonald,Cash,60.3,8/20/2024
Peugeot 5008 GT 2.0 BlueHDI,Peugeot 5008,Peugeot,52.19,E,suv/crossover,4641,1646,1844,1505,124 g/km,2005,diesel,5,6,7,front,60,4.8,208,775,dohc,1997,0,Kevin Boyer,Bank Transfer,59.07,9/12/2023
Kia Rio 1.3 RS,Kia Rio,Kia,10.495,G,hatchback,4240,1420,1680,1044,158 g/km,2005,petrol,5,5,5,front,45,6.7,165,464,ohc,1343,60,Karen Baldwin,Bank Transfer,10.98,2/5/2025
Jaguar XJ6 4.0 Sport,Jaguar XJ,Jaguar,75.6,N.A.,sedan,5024,1307,1799,1708,187 g/km,2005,petrol,4,5,5,rear,81,11.6,230,512,dohc,3980,183,Justin Lawrence,Credit Card,74.84,2/12/2023
Jaguar X-Type Estate 2.0 V6 Executive,Jaguar X-Type Estate,Jaguar,47.79,G,stationwagon,4716,1483,1789,1510,224 g/km,2005,petrol,5,5,5,front,61,9.3,207,480,dohc,2099,117,Vickie Ellison,Bank Transfer,49.43,3/11/2024
Opel Astra Sports Tourer 1.4 Turbo Business Executive,Opel Astra Sports Tourer,Opel,29.3,C,stationwagon,4702,1510,1809,1212,114 g/km,2005,petrol,5,6,5,front,48,5.5,215,673,dohc,1398,0,Laura Lowe,Cash,32.71,3/28/2021
Mercedes C 270 CDI Classic Combi,Mercedes-Benz C-class Combi,Mercedes,51.724,G,stationwagon,4541,1466,1728,1485,189 g/km,2005,diesel,5,5,5,rear,62,7.1,225,580,dohc,2685,125,Angelica Marsh,Credit Card,52.04,5/20/2021
Opel Astra 1.6i Fresh,Opel Astra,Opel,16.361,N.A.,hatchback,4051,1410,1688,1000,187 g/km,2005,petrol,3,4,5,front,52,8.4,160,525,ohc,1598,55,Blake Ortega,Cash,15.43,8/1/2023
Renault Megane Scenic RN 1.6e Alize,Renault Megane Scenic,Renault,18.467,G,mpv,4134,1600,1719,1195,193 g/km,2005,petrol,5,5,5,front,60,8.2,170,675,ohc,1598,66,Michelle Lyons,Bank Transfer,17.77,12/23/2019
BMW 330xi touring Executive,BMW 3-serie touring,BMW,56.3,G,stationwagon,4478,1409,1739,1585,245 g/km,2005,petrol,5,6,5,front+rear,63,10.1,243,525,dohc,2979,170,Tyrone Michael,Bank Transfer,60.6,4/29/2025
Opel Zafira 1.7 CDTI 125hp ecoFLEX Selection,Opel Zafira,Opel,28.445,G,mpv,4476,1635,1801,1500,134 g/km,2005,diesel,5,6,7,front,58,4.5,189,660,ohc,1686,92,David Reeves,Cash,29.98,1/1/2020
Skoda Octavia 1.9 TDI 90hp Kompas,Skoda Octavia,Skoda,23.23,G,hatchback,4507,1431,1731,1245,135 g/km,2005,diesel,5,5,5,front,55,5,182,610,ohc,1896,66,Brenda Schneider,Cash,27.73,9/28/2023
Lexus IS 200d Luxury Line,Lexus IS,Lexus,48.73,G,sedan,4585,1440,1800,1520,134 g/km,2005,diesel,4,6,5,rear,65,5.1,205,525,dohc,2231,110,James Williams,Bank Transfer,52.42,1/24/2021
Renault Grand Espace 3.0 V6 24V Expression,Renault Grand Espace,Renault,41.59,G,mpv,4787,1690,1810,1695,273 g/km,2005,petrol,5,4,7,front,78,11.6,206,815,dohc,2946,140,Seth Edwards,Credit Card,41.48,3/22/2024
Renault 25 TXI,Renault 25,Renault,28.679,-,hatchback,4713,1415,1806,1240,187 g/km,2005,petrol,5,5,5,front,72,9.3,203,500,ohc,1995,100,David Garcia,Credit Card,28.28,2/2/2024
Fiat Ducato Combinato MH2 33 2.3 MultiJet 150 Start&Sto,Fiat Ducato Combinato,Fiat,51.457,A,van,5413,2524,2050,2035,174 g/km,2005,diesel,4,6,9,front,90,,157,1265,dohc,2287,109,Candace Thomas,Credit Card,60.46,9/23/2022
Citroen C1 1.0i Tendance,Citroen C1,Citroen,11.05,C,hatchback,3440,1465,1630,795,99 g/km,2005,petrol,3,5,5,front,35,4.3,157,385,dohc,998,50,Stephen Lam,Bank Transfer,12.78,1/21/2021
Ford Galaxy 2.0 16v Flexifuel Titanium,Ford Galaxy,Ford,42.907,F,mpv,4819,1764,1884,1597,191 g/km,2005,bio-ethanol,5,5,5,front,70,8.2,194,818,dohc,1999,107,Juan Rodriguez,Bank Transfer,43.21,2/8/2023
Renault Laguna 2.0 16V Expression,Renault Laguna,Renault,27.895,G,hatchback,4576,1429,1772,1290,206 g/km,2005,petrol,5,4,5,front,68,8.7,202,655,dohc,1998,99,Carolyn Johnson,Cash,27.17,11/17/2018
Smart forfour 52kW Business Solution Plus,Smart forfour,Smart,17.404,C,hatchback,3495,1554,1665,905,96 g/km,2005,petrol,5,6,4,rear,28,4.2,151,525,dohc,999,0,Thomas Walsh,Bank Transfer,18.5,11/16/2019
Mercedes C 250 Cabriolet,Mercedes-Benz C-class Cabriolet,Mercedes,59.156,C,cabriolet,4686,1409,1810,1565,140 g/km,2005,petrol,2,7,4,rear,50,6.2,244,580,dohc,1991,155,Michael Barnes,Credit Card,69.14,7/23/2021
Skoda Octavia Combi 1.6 TDI 115hp Greentech Style,Skoda Octavia Combi,Skoda,32.9,C,stationwagon,4667,1461,1814,1242,103 g/km,2005,diesel,5,7,5,front,50,3.7,200,670,ohc,1598,85,Ashley Kline,Cash,31.91,7/9/2024
Toyota Corolla 1.6 16v VVT-i Linea Terra Comfort,Toyota Corolla,Toyota,20.89,G,hatchback,4180,1475,1710,1170,188 g/km,2005,petrol,3,5,5,front,55,7.8,175,500,dohc,1598,81,Christina Hernandez,Credit Card,22,5/26/2022
Alfa Romeo 156 Sportwagon 1.8 T.Spark 16V Progression,Alfa Romeo 156 Sportwagon,Alfa Romeo,27.115,G,stationwagon,4430,1420,1745,1290,205 g/km,2005,petrol,5,5,5,front,63,8.6,208,540,dohc,1747,103,Carl Christian,Cash,32.38,9/16/2023
Mercedes E 200 Kompressor Elegance Combi,Mercedes-Benz E-class Combi,Mercedes,61.039,G,stationwagon,4850,1496,1822,1645,219 g/km,2005,petrol,5,5,5,rear,70,9.2,218,650,dohc,1796,120,Robert Wilson,Cash,65.78,8/11/2023
Suzuki Splash 1.2 Exclusive,Suzuki Splash,Suzuki,13.299,E,mpv,3715,1590,1680,965,131 g/km,2005,petrol,5,5,5,front,45,5.5,175,520,dohc,1242,63,Debra Hancock,Credit Card,12.47,8/2/2020
Ford Escort 1.8i Business Edition Cool,Ford Escort,Ford,15.651,G,hatchback,4136,1346,1685,1076,190 g/km,2005,petrol,3,5,5,front,55,8.1,187,524,dohc,1796,77,Christine Mcdaniel,Bank Transfer,18.19,8/23/2021
Opel Omega Caravan 1.8i GL,Opel Omega Caravan,Opel,20.033,N.A.,stationwagon,4730,1481,1772,1235,187 g/km,2005,petrol,5,5,5,rear,75,8,187,400,ohc,1796,85,Melissa Schmidt,Credit Card,20.76,8/24/2019
Jaguar XJ 5.0 V8 Portfolio,Jaguar XJ,Jaguar,146.07,G,sedan,5122,1448,1894,1755,264 g/km,2005,petrol,4,6,5,rear,82,11.4,250,545,dohc,5000,283,Lisa Mccoy MD,Bank Transfer,143.5,6/4/2019
Volkswagen Passat 1.8 CL,Volkswagen Passat,Volkswagen,13.192,N.A.,hatchback,4839,1415,1722,960,187 g/km,2005,petrol,3,4,5,front,60,7.9,176,500,ohc,1781,66,Jenna Jones,Cash,15.44,3/6/2021
Mazda 626 2.0i GLX,Mazda 626,Mazda,21.72,G,hatchback,4575,1430,1710,1170,189 g/km,2005,petrol,5,5,5,front,64,7.9,198,540,dohc,1991,85,Laura Gibson,Cash,20.39,2/10/2021
Volkswagen Golf 1.9 TDI 110hp Milestone,Volkswagen Golf,Volkswagen,20.325,G,hatchback,4020,1425,1695,1130,179 g/km,2005,diesel,5,4,5,front,55,6.4,190,500,ohc,1896,81,Shelia Meyers,Cash,23.17,12/12/2018
Audi A6 Avant 2.5 TDI 163hp Advance,Audi A6 Avant,Audi,53.59,G,stationwagon,4796,1479,1810,1615,186 g/km,2005,diesel,5,6,5,front,70,6.9,220,550,dohc,2496,120,Julia Jackson,Credit Card,52.12,9/29/2024
Volvo 850 R 2.3i Turbo 20V Estate,Volvo 850 Estate,Volvo,52.003,N.A.,stationwagon,4720,1430,1760,1490,187 g/km,2005,petrol,5,5,5,front,73,10,250,510,dohc,2319,184,Travis Wilson,Cash,51.9,10/2/2020
Mercedes CLK 240 Elegance,Mercedes-Benz CLK,Mercedes,59.99,N.A.,coupe,4638,1413,1740,1505,187 g/km,2005,petrol,2,5,4,rear,62,10.4,234,525,ohc,2597,125,Katherine Ayers,Cash,60.67,3/3/2024
Volkswagen Passat 1.9 TDI 130hp Athene Sport,Volkswagen Passat,Volkswagen,37.295,G,sedan,4703,1462,1746,1392,192 g/km,2005,diesel,4,5,5,front,62,7.1,203,608,ohc,1896,96,Amber Washington,Credit Card,44.09,7/25/2019
Jaguar XF Sportbrake 3.0D V6 R-Sport,Jaguar XF Sportbrake,Jaguar,72.25,F,stationwagon,4966,1480,1877,1880,163 g/km,2005,diesel,5,8,5,rear,70,6.1,240,560,dohc,2993,177,Laurie Willis,Credit Card,79.58,7/26/2019
Audi A5 Cabriolet 1.8 TFSI 160hp Pro Line S,Audi A5 Cabriolet,Audi,57.195,E,cabriolet,4625,1383,1854,1645,174 g/km,2005,petrol,2,4,4,front,65,7.5,210,500,dohc,1798,118,Erin Stevens,Cash,54.65,11/6/2023
Nissan Bluebird 2.0 D LX,Nissan Bluebird,Nissan,16.393,N.A.,sedan,4460,1395,1690,1240,187 g/km,2005,diesel,4,5,5,front,60,7.2,150,525,ohc,1952,49,Melanie Jimenez,Bank Transfer,17.85,4/1/2020
Audi A6 1.8 5V,Audi A6,Audi,31.352,N.A.,sedan,4797,1430,1783,1340,187 g/km,2005,petrol,4,4,5,front,80,9.8,197,595,dohc,1781,92,Daniel Lee,Cash,32.05,12/28/2022
Citroen DS3 PureTech 110 So Red,Citroen DS3,Citroen,21.99,C,hatchback,3948,1458,1715,1045,107 g/km,2005,petrol,3,5,5,front,50,4.7,190,533,dohc,1199,81,Melissa Wise,Bank Transfer,26.12,9/20/2018
Volvo XC60 D3 Polar+,Volvo XC60,Volvo,51.995,C,suv/crossover,4644,1713,1891,1608,117 g/km,2005,diesel,5,6,5,front,70,4.5,190,877,dohc,1969,110,Jill Martin,Cash,49.17,8/3/2019
Opel Astra Stationwagon 1.6i GL,Opel Astra Stationwagon,Opel,15.746,N.A.,stationwagon,4278,1475,1688,1015,187 g/km,2005,petrol,5,5,5,front,50,6.7,165,540,ohc,1598,52,Clarence Williams,Bank Transfer,15.81,1/22/2019
Ford Mondeo Wagon 2.0 TDCi 130hp Titanium,Ford Mondeo Wagon,Ford,37.575,G,stationwagon,4830,1512,1886,1499,189 g/km,2005,diesel,5,6,5,front,70,7.1,195,801,dohc,1998,96,Mark Becker,Bank Transfer,34.53,11/17/2019
Opel Corsa 1.7 DTi-16V Comfort,Opel Corsa,Opel,17.175,G,hatchback,3817,1440,1646,1040,127 g/km,2005,diesel,5,5,5,front,44,4.7,170,540,dohc,1686,55,Anne Lee,Credit Card,17.81,5/20/2019
Mercedes C 240 Avantgarde Combi,Mercedes-Benz C-class Combi,Mercedes,50.674,G,stationwagon,4541,1466,1728,1485,269 g/km,2005,petrol,5,5,5,rear,62,11.2,226,625,ohc,2597,125,Ronald Ray,Credit Card,53.19,10/22/2019
Ford Focus 1.6 TDCi 90hp Futura,Ford Focus,Ford,24.9,F,hatchback,4342,1447,1840,1270,125 g/km,2005,diesel,5,5,5,front,53,4.7,177,520,dohc,1560,66,George Foster,Bank Transfer,23.22,8/31/2019
Audi A6 Avant 2.8 5V quattro,Audi A6 Avant,Audi,49.594,N.A.,stationwagon,4797,1440,1783,1650,187 g/km,2005,petrol,5,4,5,front+rear,80,11.9,223,550,dohc,2771,142,Nicholas Robinson,Bank Transfer,54.69,2/16/2021
Ford Fiesta 950 Custom,Ford Fiesta,Ford,6.738,N.A.,hatchback,3650,1310,1570,715,187 g/km,2005,petrol,3,4,5,front,34,7.5,137,445,ohc,957,33,Jacob Gonzalez,Credit Card,7.53,4/13/2025
Audi A3 Sportback 2.0 TDI 140hp Ambiente,Audi A3 Sportback,Audi,33.31,F,hatchback,4292,1423,1765,1360,115 g/km,2005,diesel,5,6,5,front,55,4.4,210,560,dohc,1968,103,Jonathan Riggs,Bank Transfer,37.97,8/30/2021
Opel Corsa 1.5 D GL,Opel Corsa,Opel,11.609,N.A.,hatchback,3622,1365,1532,825,187 g/km,2005,diesel,5,5,5,front,42,5,151,515,ohc,1488,37,John Fields,Bank Transfer,12.54,5/11/2023
Skoda Octavia Combi 1.4 TSI 150hp Greentech Ambition,Skoda Octavia Combi,Skoda,28.15,A,stationwagon,4659,1461,1814,1192,114 g/km,2005,petrol,5,7,5,front,50,5,216,670,ohc,1395,110,Amy Sullivan,Credit Card,30.88,3/19/2024
Renault Espace 2.2 dCi 16V Authentique,Renault Espace,Renault,42.8,G,mpv,4661,1728,1860,1750,206 g/km,2005,diesel,5,6,5,front,83,7.7,188,805,ohc,2188,110,Jodi Garza,Credit Card,45.42,7/28/2021
BMW 330d xDrive Touring,BMW 3-serie Touring,BMW,65.016,G,stationwagon,4624,1429,1811,1650,142 g/km,2005,diesel,5,8,5,front+rear,57,5.4,250,575,dohc,2993,190,Ann Brown,Credit Card,63.34,6/1/2023
Audi A4 1.8 5V Turbo 163hp,Audi A4,Audi,38.19,G,sedan,4547,1428,1766,1395,197 g/km,2005,petrol,4,4,5,front,70,8.2,223,575,dohc,1781,120,Veronica Navarro,Credit Card,37.91,11/27/2023
Mercedes E 350 4Matic Elegance,Mercedes-Benz E-class,Mercedes,76.377,G,sedan,4868,1471,1854,1705,226 g/km,2005,petrol,4,7,5,front+rear,80,9.6,250,625,dohc,3498,200,David Green,Bank Transfer,84.85,10/16/2018
BMW 116i Business,BMW 1-serie,BMW,32.62,D,hatchback,4324,1421,1765,1285,129 g/km,2005,petrol,5,8,5,rear,52,5.6,210,555,dohc,1598,100,Cynthia Brown,Credit Card,29.72,5/16/2019
Mercedes C 200 CDI Classic Combi,Mercedes-Benz C-class Combi,Mercedes,47.005,G,stationwagon,4541,1465,1728,1485,188 g/km,2005,diesel,5,5,5,rear,62,7.1,197,605,dohc,2148,90,Gail Ward,Credit Card,48.04,6/28/2022
Nissan Qashqai dCi 115 N-Connecta,Nissan Qashqai,Nissan,38.04,E,suv/crossover,4394,1590,1806,1375,112 g/km,2005,diesel,5,7,5,front,55,4.2,183,600,ohc,1461,0,Jared Hester,Credit Card,39,7/28/2019
Skoda Yeti 1.2 TSI Active Plus,Skoda Yeti,Skoda,20.18,E,suv/crossover,4223,1691,1793,1245,149 g/km,2005,petrol,5,6,5,front,60,6.4,175,645,ohc,1197,77,Tyler Thomas,Credit Card,18.37,7/30/2024
Mercedes E 280 CDI Elegance Combi,Mercedes-Benz E-class Combi,Mercedes,69.203,G,stationwagon,4850,1496,1822,1780,191 g/km,2005,diesel,5,7,5,rear,70,7.2,230,650,dohc,2987,140,Erin Lowery,Cash,77.68,8/16/2021
BMW 323i,BMW 3-serie,BMW,39.411,G,sedan,4471,1415,1739,1410,239 g/km,2005,petrol,4,5,5,rear,63,10.1,228,500,dohc,2494,125,Angie Nielsen,Bank Transfer,42.16,9/30/2023
Mazda 121 1.25i GLX,Mazda 121,Mazda,13.273,G,hatchback,3828,1320,1634,940,155 g/km,2005,petrol,5,5,5,front,42,6.5,170,535,dohc,1242,55,Beth Williams,Cash,15.88,5/1/2024
Audi A3 Cabriolet 1.4 TFSI 115hp Design,Audi A3 Cabriolet,Audi,34.34,B,cabriolet,4423,1409,1793,1350,119 g/km,2005,petrol,2,7,5,front,50,5.3,203,525,dohc,1395,85,Martin Perry DVM,Credit Card,35.27,7/19/2023
Audi 100 CS 1.9,Audi 100,Audi,21.416,N.A.,sedan,4792,1422,1814,1210,187 g/km,2005,petrol,4,5,5,front,80,7.7,176,590,ohc,1921,74,James Powers,Cash,22.27,4/13/2019
Opel Kadett 1.6 S Special,Opel Kadett,Opel,8.931,N.A.,hatchback,3998,1380,1636,900,187 g/km,2005,petrol,2,4,5,front,42,7.7,170,500,ohc,1598,66,Joshua Archer,Bank Transfer,9.79,3/14/2021
Opel Rekord 2.0 E Berlina,Opel Rekord,Opel,16.39,N.A.,sedan,4652,1420,1726,1145,187 g/km,2005,petrol,4,4,5,rear,65,8.7,187,540,ohc,1979,81,Diane Murphy,Credit Card,16.75,5/29/2025
Mercedes C 200 d Cabriolet,Mercedes-Benz C-class Cabriolet,Mercedes,60.612,F,cabriolet,4686,1409,1810,1660,127 g/km,2005,diesel,2,9,4,rear,66,4.8,220,565,dohc,1597,0,Karen Solis,Cash,60.92,10/7/2019
Audi A3 1.9 TDI Attraction Pro Line,Audi A3,Audi,31.49,G,hatchback,4203,1421,1765,1295,132 g/km,2005,diesel,3,5,5,front,55,4.9,187,560,ohc,1896,77,Kevin Ramos,Cash,36.67,7/17/2019
Cadillac ATS Coupe 2.0 T Performance,Cadillac ATS Coupe,Cadillac,64.78,F,coupe,4663,1405,1841,1591,175 g/km,2005,petrol,2,8,4,rear,63,7.7,240,459,dohc,1998,203,Norman Sims,Bank Transfer,65.13,11/2/2022
